purchase_id,product_id,checkout_id,quantity
3216,74,431,2
3217,67,431,1
3218,86,431,1
3219,32,431,1
3220,43,431,1
3221,49,431,1
3222,126,431,1
3223,141,431,1
3224,124,431,1
3225,117,431,2
3226,116,431,3
3227,124,432,1
3228,146,432,1
3229,131,432,3
3230,50,432,1
3231,32,432,1
3232,93,432,3
3233,103,432,2
3234,26,433,1
3235,19,433,1
3236,4,433,1
3237,47,433,1
3238,42,433,1
3239,46,433,2
3240,135,433,1
3241,123,433,1
3242,130,433,1
3243,124,433,1
3244,96,434,1
3245,109,434,1
3246,26,435,1
3247,17,435,1
3248,137,435,1
3249,144,435,1
3250,47,436,1
3251,39,436,1
3252,32,436,1
3253,43,436,1
3254,36,436,1
3255,37,436,1
3256,109,437,1
3257,103,437,1
3258,96,437,1
3259,127,437,1
3260,128,437,1
3261,136,437,1
3262,144,437,1
3263,80,437,1
3264,81,437,1
3265,83,437,1
3266,8,437,1
3267,17,437,1
3268,30,437,1
3269,134,438,1
3270,142,438,3
3271,140,438,1
3272,25,438,1
3273,14,438,1
3274,20,438,1
3275,61,438,3
3276,82,438,1
3277,67,438,1
3278,106,438,3
3279,120,438,1
3280,102,438,3
3281,5,439,1
3282,14,439,1
3283,7,439,1
3284,39,439,2
3285,34,439,1
3286,121,439,1
3287,143,439,1
3288,138,439,1
3289,115,440,2
3290,107,440,1
3291,39,440,1
3292,71,440,1
3293,2,441,3
3294,9,441,2
3295,149,441,2
3296,140,441,1
3297,19,442,1
3298,25,442,1
3299,30,442,1
3300,9,442,2
3301,23,442,1
3302,59,442,1
3303,58,442,2
3304,55,442,1
3305,40,442,1
3306,142,442,1
3307,123,442,1
3308,137,442,1
3309,134,442,2
3310,122,443,1
3311,128,443,1
3312,134,443,1
3313,98,444,1
3314,109,444,1
3315,99,444,1
3316,35,444,1
3317,43,444,1
3318,121,444,1
3319,128,444,1
3320,78,444,1
3321,74,444,1
3322,2,445,1
3323,20,445,1
3324,14,445,1
3325,30,445,3
3326,51,445,1
3327,46,445,1
3328,49,445,1
3329,140,445,1
3330,144,445,1
3331,130,445,1
3332,136,445,1
3333,101,446,2
3334,115,446,1
3335,97,446,1
3336,99,446,1
3337,112,446,1
3338,21,446,1
3339,12,446,1
3340,6,446,1
3341,10,446,1
3342,26,446,2
3343,56,447,1
3344,51,447,1
3345,110,447,1
3346,21,448,1
3347,8,448,1
3348,24,448,1
3349,52,448,1
3350,47,448,1
3351,40,448,1
3352,123,448,1
3353,141,448,3
3354,130,448,1
3355,145,449,1
3356,138,449,1
3357,122,449,1
3358,57,449,1
3359,49,449,1
3360,49,450,1
3361,56,450,2
3362,114,450,1
3363,101,450,1
3364,70,451,1
3365,77,451,1
3366,64,451,1
3367,87,451,1
3368,113,451,1
3369,97,451,1
3370,93,451,2
3371,104,451,1
3372,108,451,1
3373,41,451,1
3374,46,451,2
3375,57,451,1
3376,54,451,1
3377,31,451,1
3378,6,451,1
3379,28,451,2
3380,20,451,2
3381,18,451,1
3382,144,451,2
3383,142,451,1
3384,123,451,2
3385,121,451,1
3386,71,452,1
3387,88,452,1
3388,76,452,1
3389,42,452,2
3390,49,452,1
3391,55,452,1
3392,29,452,1
3393,16,452,1
3394,13,452,1
3395,20,452,1
3396,36,453,1
3397,52,453,3
3398,132,453,2
3399,3,454,2
3400,9,454,1
3401,52,454,1
3402,33,454,1
3403,137,454,1
3404,132,454,1
3405,85,455,2
3406,74,455,1
3407,70,455,1
3408,102,455,1
3409,109,455,1
3410,91,455,1
3411,46,456,1
3412,44,456,1
3413,27,456,1
3414,29,456,1
3415,1,456,1
3416,131,457,1
3417,136,457,1
3418,76,458,1
3419,65,458,2
3420,68,458,1
3421,107,458,2
3422,94,458,2
3423,116,458,1
3424,16,459,1
3425,14,459,1
3426,22,459,2
3427,42,459,1
3428,56,459,1
3429,50,459,2
3430,149,459,1
3431,141,459,1
3432,113,460,1
3433,98,460,1
3434,103,460,1
3435,56,460,1
3436,31,460,1
3437,41,460,1
3438,76,460,1
3439,78,460,1
3440,81,460,1
3441,142,460,1
3442,148,460,1
3443,143,460,2
3444,59,461,1
3445,51,461,2
3446,25,462,2
3447,38,462,2
3448,57,462,1
3449,131,462,1
3450,140,462,3
3451,121,463,1
3452,129,463,3
3453,147,463,2
3454,70,463,2
3455,86,463,1
3456,18,463,3
3457,8,463,1
3458,82,464,3
3459,72,464,3
3460,88,464,1
3461,8,464,1
3462,29,464,3
3463,10,464,1
3464,17,464,1
3465,31,464,1
3466,37,464,2
3467,36,464,1
3468,69,465,1
3469,79,465,1
3470,76,465,1
3471,113,465,1
3472,108,465,1
3473,68,466,1
3474,65,466,1
3475,18,466,1
3476,5,466,1
3477,123,467,1
3478,125,467,1
3479,121,467,2
3480,42,467,1
3481,60,467,1
3482,34,467,1
3483,106,467,1
3484,119,467,1
3485,94,467,1
3486,73,468,1
3487,67,468,1
3488,11,469,1
3489,28,469,1
3490,1,469,3
3491,59,469,2
3492,48,469,1
3493,33,469,1
3494,122,469,1
3495,123,469,1
3496,139,469,1
3497,126,469,3
3498,121,470,1
3499,135,470,1
3500,125,470,1
3501,150,470,3
3502,29,470,1
3503,23,470,3
3504,16,470,1
3505,10,470,1
3506,116,470,1
3507,106,470,1
3508,110,470,1
3509,98,470,1
3510,99,470,1
3511,84,470,1
3512,77,470,2
3513,75,470,1
3514,89,470,1
3515,39,470,2
3516,48,470,1
3517,55,470,3
3518,33,470,1
3519,27,471,1
3520,33,471,1
3521,55,471,1
3522,137,471,1
3523,44,472,1
3524,37,472,1
3525,52,472,1
3526,120,472,1
3527,102,472,1
3528,118,472,3
3529,92,472,3
3530,7,473,1
3531,13,473,1
3532,47,473,1
3533,122,473,1
3534,10,474,1
3535,40,474,1
3536,130,474,2
3537,135,474,1
3538,30,475,3
3539,18,475,2
3540,43,475,2
3541,46,475,1
3542,52,475,1
3543,146,475,1
3544,128,475,1
3545,129,475,2
3546,27,476,1
3547,3,476,1
3548,25,476,2
3549,13,477,1
3550,1,477,1
3551,37,477,1
3552,44,477,1
3553,46,477,2
3554,146,477,1
3555,144,477,1
3556,140,477,1
3557,38,478,1
3558,31,478,1
3559,53,478,3
3560,84,478,1
3561,78,478,1
3562,81,478,1
3563,79,478,1
3564,18,479,1
3565,26,479,1
3566,30,479,2
3567,37,479,3
3568,41,479,1
3569,110,480,1
3570,109,480,1
3571,97,480,1
3572,101,480,1
3573,96,480,1
3574,12,480,1
3575,19,480,1
3576,4,480,1
3577,6,480,1
3578,27,480,1
3579,145,480,1
3580,138,480,2
3581,127,480,2
3582,128,480,1
3583,136,480,2
3584,142,481,1
3585,140,481,1
3586,90,481,1
3587,82,481,1
3588,58,482,1
3589,36,482,2
3590,46,482,1
3591,59,482,2
3592,101,482,1
3593,105,482,1
3594,110,482,1
3595,100,482,2
3596,81,482,1
3597,67,482,2
3598,65,482,1
3599,82,482,1
3600,137,483,1
3601,139,483,1
3602,122,483,1
3603,40,483,1
3604,57,483,1
3605,49,483,3
3606,33,483,2
3607,85,483,1
3608,79,483,1
3609,87,483,2
3610,104,483,1
3611,106,483,1
3612,120,483,1
3613,102,483,1
3614,119,484,2
3615,17,485,1
3616,2,485,1
3617,44,485,1
3618,51,485,1
3619,145,485,1
3620,129,485,1
3621,56,486,1
3622,44,486,1
3623,4,486,1
3624,18,486,1
3625,95,486,2
3626,91,486,1
3627,85,486,1
3628,77,486,1
3629,9,487,1
3630,7,487,1
3631,12,488,1
3632,1,488,1
3633,35,488,1
3634,52,488,1
3635,55,489,1
3636,50,489,1
3637,33,489,1
3638,60,489,2
3639,56,489,1
3640,32,489,2
3641,63,490,1
3642,78,490,1
3643,65,490,1
3644,99,490,1
3645,108,490,1
3646,112,490,1
3647,139,491,1
3648,149,491,1
3649,6,491,1
3650,5,491,3
3651,33,491,3
3652,43,491,1
3653,96,491,1
3654,119,491,1
3655,100,492,2
3656,120,492,2
3657,48,493,1
3658,52,493,1
3659,43,493,1
3660,36,493,3
3661,56,493,1
3662,57,493,1
3663,70,493,1
3664,90,493,2
3665,62,493,1
3666,72,493,1
3667,81,493,1
3668,134,493,1
3669,148,493,1
3670,145,493,2
3671,130,493,2
3672,137,493,1
3673,9,493,1
3674,28,493,2
3675,14,493,1
3676,20,493,1
3677,29,493,1
3678,24,493,1
3679,42,494,2
3680,100,494,1
3681,116,495,1
3682,27,495,2
3683,8,495,2
3684,119,496,1
3685,114,496,1
3686,96,496,1
3687,17,496,1
3688,1,496,1
3689,139,496,3
3690,141,496,1
3691,27,497,1
3692,2,497,1
3693,21,497,1
3694,125,497,1
3695,143,497,1
3696,134,497,1
3697,38,498,2
3698,42,498,1
3699,49,498,1
3700,132,498,1
3701,125,498,1
3702,134,498,1
3703,127,498,1
3704,63,498,1
3705,72,498,1
3706,62,498,1
3707,84,498,3
3708,4,498,1
3709,7,498,1
3710,23,498,1
3711,25,498,1
3712,110,499,1
3713,107,499,1
3714,115,499,1
3715,11,499,1
3716,21,499,1
3717,16,499,1
3718,142,499,1
3719,147,499,1
3720,41,500,1
3721,31,500,1
3722,96,501,1
3723,109,501,1
3724,104,501,2
3725,100,501,1
3726,27,501,1
3727,15,501,1
3728,14,501,1
3729,20,501,1
3730,29,501,1
3731,76,501,2
3732,77,501,1
3733,82,501,1
3734,86,501,1
3735,130,501,1
3736,148,501,2
3737,127,501,1
3738,143,501,1
3739,135,501,1
3740,150,502,1
3741,124,502,1
3742,129,502,1
3743,121,502,2
3744,75,503,1
3745,87,503,1
3746,68,503,1
3747,116,503,1
3748,112,503,1
3749,78,504,1
3750,69,504,1
3751,65,504,2
3752,79,504,1
3753,58,504,1
3754,51,504,1
3755,32,504,1
3756,133,504,2
3757,123,504,2
3758,140,504,1
3759,138,505,1
3760,123,505,1
3761,7,506,1
3762,15,506,2
3763,14,506,1
3764,26,506,1
3765,2,506,1
3766,46,506,1
3767,50,506,1
3768,35,506,1
3769,33,506,2
3770,123,506,1
3771,131,506,1
3772,140,506,1
3773,137,506,1
3774,128,507,1
3775,130,507,3
3776,140,507,1
3777,132,507,1
3778,135,507,1
3779,22,508,1
3780,8,508,1
3781,3,508,1
3782,72,508,1
3783,82,508,2
3784,71,508,1
3785,106,508,2
3786,97,508,1
3787,101,508,1
3788,60,508,2
3789,44,508,2
3790,68,509,1
3791,88,509,1
3792,64,509,1
3793,7,509,1
3794,12,509,2
3795,9,509,1
3796,58,509,1
3797,49,509,1
3798,106,509,2
3799,120,509,1
3800,18,510,1
3801,23,510,1
3802,2,510,3
3803,8,510,2
3804,110,510,1
3805,94,510,2
3806,104,510,2
3807,102,510,1
3808,121,510,1
3809,123,510,1
3810,148,510,1
3811,31,510,1
3812,59,510,1
3813,47,510,2
3814,2,511,1
3815,19,511,1
3816,18,511,1
3817,47,511,1
3818,59,511,1
3819,44,511,1
3820,149,511,1
3821,127,511,1
3822,145,511,1
3823,69,512,1
3824,63,512,1
3825,86,512,1
3826,68,512,1
3827,15,512,1
3828,30,512,2
3829,26,512,1
3830,115,512,1
3831,100,512,1
3832,105,512,1
3833,1,513,1
3834,11,513,1
3835,14,513,3
3836,107,513,1
3837,112,513,2
3838,117,513,1
3839,66,513,1
3840,90,513,1
3841,85,513,1
3842,131,513,1
3843,146,513,1
3844,129,513,1
3845,147,513,1
3846,27,514,1
3847,16,514,1
3848,1,514,1
3849,37,514,1
3850,59,514,1
3851,39,514,1
3852,121,514,1
3853,134,514,1
3854,127,514,1
3855,131,514,1
3856,5,515,1
3857,44,515,1
3858,60,515,1
3859,150,515,1
3860,132,515,1
3861,108,516,1
3862,98,516,1
3863,113,516,1
3864,104,516,1
3865,94,516,1
3866,88,517,1
3867,76,517,2
3868,67,517,1
3869,83,517,1
3870,90,517,1
3871,106,517,1
3872,98,517,1
3873,112,517,1
3874,120,517,1
3875,108,517,3
3876,120,518,1
3877,117,518,1
3878,114,518,1
3879,94,518,1
3880,65,518,1
3881,61,518,1
3882,71,518,1
3883,54,518,1
3884,42,518,1
3885,45,518,1
3886,104,519,1
3887,97,519,1
3888,109,519,2
3889,119,519,1
3890,105,519,1
3891,31,520,1
3892,35,520,1
3893,42,520,1
3894,57,520,1
3895,114,520,1
3896,104,520,1
3897,110,520,1
3898,16,521,1
3899,53,521,2
3900,36,521,1
3901,125,521,2
3902,148,521,1
3903,20,522,1
3904,34,522,1
3905,122,522,1
3906,124,522,2
3907,10,523,2
3908,18,523,1
3909,43,523,1
3910,38,523,1
3911,126,523,1
3912,24,524,2
3913,29,524,1
3914,139,524,1
3915,126,524,3
3916,4,525,1
3917,28,525,1
3918,15,525,1
3919,36,525,1
3920,46,525,1
3921,58,525,1
3922,137,525,2
3923,146,525,1
3924,122,525,1
3925,124,525,2
3926,40,526,3
3927,19,527,1
3928,15,527,1
3929,2,527,2
3930,9,527,2
3931,137,527,1
3932,139,527,1
3933,150,527,1
3934,136,527,1
3935,42,528,1
3936,43,528,1
3937,48,528,1
3938,52,528,1
3939,6,529,1
3940,3,529,2
3941,25,529,1
3942,37,529,2
3943,32,529,1
3944,46,529,1
3945,35,529,1
3946,121,529,1
3947,144,529,1
3948,127,529,2
3949,104,530,1
3950,97,530,1
3951,111,530,1
3952,46,530,1
3953,31,530,2
3954,144,531,3
3955,128,531,1
3956,145,531,1
3957,81,531,1
3958,90,531,1
3959,63,531,2
3960,94,531,2
3961,111,531,2
3962,114,531,1
3963,91,531,1
3964,78,532,1
3965,72,532,1
3966,91,532,1
3967,99,532,1
3968,28,533,1
3969,8,533,1
3970,6,533,1
3971,30,533,1
3972,21,533,1
3973,53,533,1
3974,33,533,2
3975,44,533,1
3976,45,533,2
3977,59,533,2
3978,57,533,1
3979,143,533,1
3980,149,533,1
3981,131,533,1
3982,127,533,1
3983,136,533,1
3984,90,534,1
3985,88,534,2
3986,61,534,1
3987,80,534,1
3988,109,534,2
3989,111,534,1
3990,119,534,1
3991,105,534,1
3992,78,535,1
3993,68,535,1
3994,103,535,1
3995,111,536,2
3996,96,536,1
3997,114,536,1
3998,76,536,1
3999,68,536,1
4000,69,536,1
4001,79,536,1
4002,27,536,1
4003,12,536,2
4004,22,536,1
4005,20,536,2
4006,25,537,3
4007,30,537,2
4008,51,537,1
4009,33,537,1
4010,132,537,1
4011,83,538,1
4012,80,538,1
4013,89,538,1
4014,41,538,2
4015,57,538,1
4016,50,538,1
4017,17,538,1
4018,18,538,1
4019,10,538,2
4020,133,538,1
4021,125,538,1
4022,145,538,1
4023,116,538,1
4024,102,538,3
4025,93,538,1
4026,20,539,1
4027,17,539,2
4028,4,539,2
4029,6,539,1
4030,128,539,1
4031,145,539,3
4032,137,539,1
4033,53,539,1
4034,60,539,1
4035,47,539,1
4036,28,540,1
4037,11,540,1
4038,23,540,1
4039,24,540,1
4040,3,540,1
4041,35,540,3
4042,31,540,1
4043,42,540,1
4044,50,540,1
4045,43,540,2
4046,148,540,1
4047,142,540,1
4048,126,540,1
4049,138,540,1
4050,135,540,1
4051,130,540,2
4052,55,541,1
4053,119,541,1
4054,85,542,1
4055,64,542,1
4056,76,542,1
4057,66,542,1
4058,10,542,1
4059,17,542,2
4060,22,542,1
4061,141,542,2
4062,125,542,1
4063,122,542,2
4064,140,542,1
4065,60,542,1
4066,37,542,1
4067,31,542,1
4068,33,542,1
4069,61,543,2
4070,61,544,1
4071,73,544,1
4072,76,544,1
4073,79,544,1
4074,57,544,1
4075,40,544,1
4076,46,544,1
4077,32,545,2
4078,52,545,1
4079,41,545,2
4080,30,545,2
4081,25,545,3
4082,7,545,1
4083,14,546,1
4084,20,546,1
4085,1,546,1
4086,25,546,1
4087,100,546,3
4088,120,546,1
4089,96,546,1
4090,92,546,1
4091,144,546,1
4092,140,546,1
4093,147,546,1
4094,127,546,1
4095,74,546,2
4096,90,546,1
4097,89,546,1
4098,85,546,2
4099,23,547,1
4100,29,547,2
4101,41,547,1
4102,51,547,1
4103,140,547,1
4104,130,547,1
4105,141,547,1
4106,64,548,1
4107,86,548,1
4108,67,548,1
4109,74,548,1
4110,72,548,1
4111,92,548,1
4112,98,548,1
4113,107,548,1
4114,116,548,1
4115,147,549,1
4116,17,550,2
4117,7,550,1
4118,8,550,1
4119,1,550,1
4120,11,551,2
4121,24,551,1
4122,7,551,1
4123,15,551,1
4124,32,551,1
4125,43,551,1
4126,42,551,1
4127,148,551,1
4128,149,551,1
4129,138,551,1
4130,25,552,1
4131,19,552,2
4132,1,552,1
4133,136,552,1
4134,149,552,1
4135,137,552,2
4136,139,552,1
4137,68,552,1
4138,77,552,2
4139,82,552,1
4140,15,553,1
4141,30,553,1
4142,38,553,2
4143,50,553,1
4144,144,553,1
4145,127,553,2
4146,132,553,1
4147,114,553,1
4148,93,553,1
4149,103,553,1
4150,63,554,1
4151,83,554,1
4152,20,554,1
4153,27,554,1
4154,59,554,1
4155,54,554,1
4156,109,554,2
4157,112,554,1
4158,9,555,1
4159,11,555,1
4160,44,555,1
4161,46,555,3
4162,126,555,1
4163,31,556,1
4164,60,556,3
4165,58,556,1
4166,36,556,2
4167,145,556,2
4168,138,556,1
4169,124,556,2
4170,126,556,1
4171,111,556,1
4172,119,556,1
4173,115,556,1
4174,105,556,2
4175,130,557,1
4176,121,557,2
4177,139,557,1
4178,131,557,3
4179,24,558,2
4180,22,558,1
4181,3,558,1
4182,121,558,1
4183,135,558,1
4184,126,558,1
4185,16,559,1
4186,3,559,1
4187,5,559,1
4188,46,559,1
4189,43,559,1
4190,31,559,2
4191,57,559,1
4192,146,559,3
4193,139,559,2
4194,134,559,1
4195,7,560,3
4196,50,560,1
4197,46,560,1
4198,140,560,1
4199,124,560,3
4200,9,561,2
4201,139,561,2
4202,11,562,2
4203,43,562,1
4204,37,562,1
4205,122,562,1
4206,148,563,1
4207,122,563,1
4208,142,563,1
4209,145,563,1
4210,139,563,1
4211,123,563,1
4212,149,564,2
4213,137,564,1
4214,142,564,1
4215,136,564,1
4216,128,564,2
4217,140,564,1
4218,33,565,1
4219,104,565,1
4220,83,566,1
4221,66,566,1
4222,75,566,1
4223,63,566,1
4224,69,567,1
4225,80,567,1
4226,86,567,1
4227,2,568,1
4228,13,568,1
4229,3,568,1
4230,17,568,1
4231,29,568,1
4232,34,568,1
4233,45,568,1
4234,42,568,1
4235,58,568,1
4236,39,568,1
4237,120,569,1
4238,106,569,2
4239,113,569,3
4240,112,569,3
4241,61,569,1
4242,69,569,1
4243,79,569,2
4244,72,569,1
4245,55,569,1
4246,36,569,1
4247,59,569,1
4248,51,569,1
4249,141,569,1
4250,133,569,1
4251,149,569,1
4252,144,569,1
4253,20,569,1
4254,23,569,2
4255,13,569,1
4256,11,569,1
4257,8,570,2
4258,23,570,1
4259,13,570,1
4260,3,570,1
4261,11,570,1
4262,53,570,1
4263,32,570,1
4264,41,570,1
4265,51,570,1
4266,142,570,1
4267,132,570,1
4268,146,570,1
4269,122,570,1
4270,126,570,1
4271,92,571,2
4272,97,571,1
4273,96,571,1
4274,99,571,1
4275,119,571,1
4276,64,571,1
4277,83,571,1
4278,85,571,1
4279,65,571,1
4280,87,571,1
4281,5,571,1
4282,18,571,1
4283,3,571,1
4284,2,571,1
4285,9,571,1
4286,103,572,1
4287,110,572,1
4288,115,572,1
4289,42,572,1
4290,58,572,2
4291,52,572,1
4292,84,572,1
4293,89,572,3
4294,72,572,3
4295,82,573,1
4296,83,573,2
4297,13,573,2
4298,16,573,1
4299,25,573,1
4300,25,574,1
4301,21,574,2
4302,23,574,1
4303,17,574,1
4304,51,574,1
4305,60,574,1
4306,45,574,1
4307,53,574,1
4308,129,574,3
4309,131,574,1
4310,124,574,1
4311,145,574,1
4312,31,575,1
4313,36,575,1
4314,114,575,2
4315,111,575,1
4316,117,575,1
4317,27,576,1
4318,20,576,1
4319,24,576,1
4320,4,576,1
4321,69,576,1
4322,87,576,1
4323,72,576,1
4324,127,576,1
4325,131,576,1
4326,121,576,1
4327,16,577,1
4328,6,577,2
4329,5,577,1
4330,15,577,1
4331,21,577,2
4332,42,577,1
4333,39,577,1
4334,33,577,1
4335,51,577,3
4336,56,577,3
4337,150,577,3
4338,137,577,1
4339,134,577,1
4340,143,577,1
4341,121,577,1
4342,6,578,1
4343,16,578,1
4344,11,578,1
4345,35,578,2
4346,38,578,2
4347,34,578,1
4348,131,578,1
4349,122,578,3
4350,123,578,1
4351,125,578,1
4352,24,579,1
4353,17,579,1
4354,14,579,3
4355,32,579,1
4356,48,579,1
4357,42,579,1
4358,123,579,1
4359,148,579,1
4360,139,579,1
4361,127,579,1
4362,5,580,1
4363,24,580,2
4364,12,580,1
4365,29,580,1
4366,52,580,1
4367,49,580,1
4368,57,580,1
4369,60,580,1
4370,121,580,1
4371,137,580,1
4372,131,580,1
4373,143,580,1
4374,129,580,1
4375,43,581,1
4376,58,581,2
4377,53,581,1
4378,105,581,1
4379,96,581,1
4380,141,581,3
4381,121,581,1
4382,143,581,1
4383,29,581,1
4384,3,581,1
4385,15,581,1
4386,77,582,1
4387,61,582,1
4388,63,582,1
4389,28,582,2
4390,18,582,1
4391,22,582,1
4392,49,582,1
4393,31,582,1
4394,55,582,1
4395,129,583,1
4396,72,583,1
4397,85,583,1
4398,5,584,1
4399,18,584,2
4400,56,584,1
4401,41,584,3
4402,147,584,1
4403,143,584,1
4404,5,585,1
4405,6,585,2
4406,128,585,1
4407,134,585,1
4408,103,586,1
4409,115,586,2
4410,118,586,1
4411,10,587,1
4412,25,587,1
4413,16,587,1
4414,55,587,1
4415,48,587,2
4416,49,587,2
4417,56,587,1
4418,133,587,1
4419,129,587,2
4420,126,587,1
4421,39,588,1
4422,50,588,2
4423,55,588,1
4424,91,588,1
4425,109,588,1
4426,123,588,1
4427,121,588,1
4428,17,589,1
4429,5,589,1
4430,9,589,1
4431,104,589,1
4432,100,589,1
4433,102,589,2
4434,107,589,1
4435,123,589,1
4436,142,589,1
4437,146,589,2
4438,121,589,1
4439,68,589,2
4440,85,589,2
4441,70,589,1
4442,62,589,1
4443,55,590,1
4444,36,590,1
4445,83,591,1
4446,85,591,1
4447,113,591,1
4448,96,591,1
4449,17,592,1
4450,20,592,1
4451,1,592,2
4452,31,592,2
4453,55,592,1
4454,132,592,1
4455,139,592,1
4456,150,592,1
4457,60,593,2
4458,31,593,1
4459,38,593,1
4460,58,593,1
4461,67,593,2
4462,74,593,3
4463,66,593,1
4464,69,593,1
4465,11,594,1
4466,21,594,1
4467,5,594,1
4468,49,594,1
4469,32,594,1
4470,52,594,1
4471,128,594,1
4472,146,594,2
4473,134,594,1
4474,10,595,1
4475,6,595,1
4476,14,595,1
4477,146,595,1
4478,135,595,1
4479,126,595,1
4480,98,595,1
4481,114,595,1
4482,120,595,1
4483,88,595,1
4484,84,595,1
4485,68,595,1
4486,125,596,2
4487,147,596,3
4488,82,596,1
4489,78,596,1
4490,8,596,1
4491,18,596,1
4492,3,596,1
4493,2,597,1
4494,22,597,1
4495,39,597,1
4496,38,597,1
4497,128,597,1
4498,130,597,1
4499,136,598,1
4500,129,598,1
4501,47,598,1
4502,59,598,3
4503,77,598,1
4504,74,598,1
4505,45,599,2
4506,55,599,1
4507,59,599,1
4508,33,599,2
4509,40,599,2
4510,119,599,1
4511,98,599,1
4512,95,599,1
4513,116,599,1
4514,91,600,1
4515,112,600,1
4516,56,600,1
4517,50,600,2
4518,4,600,2
4519,11,600,1
4520,25,600,1
4521,80,600,2
4522,82,600,1
4523,80,601,1
4524,61,601,1
4525,71,601,1
4526,68,601,1
4527,10,601,1
4528,17,601,1
4529,7,601,2
4530,2,601,1
4531,24,601,1
4532,63,602,1
4533,86,602,2
4534,72,602,1
4535,70,602,3
4536,82,602,1
4537,96,602,1
4538,110,602,1
4539,105,602,2
4540,104,602,2
4541,117,602,1
4542,20,603,1
4543,15,603,1
4544,41,603,2
4545,53,603,1
4546,140,603,1
4547,129,603,2
4548,12,604,1
4549,20,604,1
4550,14,604,1
4551,39,604,2
4552,43,604,2
4553,47,604,1
4554,46,604,1
4555,127,604,1
4556,131,604,1
4557,123,604,1
4558,12,605,1
4559,9,605,1
4560,5,605,1
4561,6,605,2
4562,2,605,1
4563,89,605,1
4564,77,605,1
4565,66,605,3
4566,67,605,1
4567,63,605,1
4568,103,606,1
4569,106,606,2
4570,144,606,1
4571,134,606,1
4572,23,606,1
4573,25,606,1
4574,52,606,2
4575,46,606,1
4576,131,607,2
4577,129,607,1
4578,24,607,1
4579,4,607,1
4580,143,608,1
4581,112,608,1
4582,130,609,1
4583,128,609,1
4584,109,609,1
4585,104,609,1
4586,101,609,1
4587,56,609,3
4588,46,609,2
4589,37,609,1
4590,90,609,1
4591,70,609,2
4592,88,609,1
4593,30,609,1
4594,5,609,1
4595,21,609,1
4596,145,610,1
4597,135,610,1
4598,130,610,1
4599,121,610,1
4600,2,611,1
4601,6,611,2
4602,28,611,1
4603,8,611,3
4604,123,611,1
4605,141,611,1
4606,135,611,1
4607,129,611,1
4608,122,612,2
4609,143,612,1
4610,108,612,1
4611,115,612,2
4612,49,612,1
4613,36,612,1
4614,149,613,1
4615,131,613,2
4616,95,613,1
4617,103,613,1
4618,78,613,2
4619,89,613,1
4620,1,613,2
4621,6,613,1
4622,62,614,2
4623,88,614,1
4624,76,614,1
4625,112,614,3
4626,108,614,1
4627,148,615,2
4628,123,615,1
4629,131,615,1
4630,98,615,1
4631,91,615,2
4632,93,615,1
4633,10,615,1
4634,24,615,1
4635,9,615,1
4636,3,615,1
4637,92,616,1
4638,97,616,2
4639,110,616,1
4640,71,616,1
4641,90,616,2
4642,66,616,1
4643,86,616,3
4644,37,616,2
4645,59,616,1
4646,31,616,1
4647,56,616,2
4648,143,616,1
4649,141,616,1
4650,129,616,3
4651,147,616,1
4652,23,617,1
4653,12,617,2
4654,1,617,1
4655,21,617,1
4656,5,617,1
4657,28,617,1
4658,105,617,1
4659,117,617,1
4660,112,617,1
4661,110,617,3
4662,103,617,1
4663,132,617,1
4664,149,617,1
4665,129,617,1
4666,140,617,1
4667,146,617,1
4668,39,618,1
4669,46,618,1
4670,51,618,1
4671,48,618,1
4672,122,618,1
4673,141,618,1
4674,125,618,1
4675,148,618,1
4676,123,618,1
4677,93,618,1
4678,101,618,1
4679,108,618,1
4680,118,618,1
4681,96,618,1
4682,84,619,1
4683,61,620,1
4684,79,620,2
4685,76,620,1
4686,83,620,1
4687,98,620,1
4688,104,620,1
4689,106,620,1
4690,112,620,1
4691,37,620,1
4692,36,620,1
4693,53,620,1
4694,40,620,1
4695,142,620,1
4696,145,620,1
4697,125,620,1
4698,129,620,2
4699,117,621,1
4700,103,621,1
4701,68,621,1
4702,88,621,1
4703,4,621,1
4704,81,622,1
4705,87,622,1
4706,71,622,2
4707,127,622,1
4708,145,622,1
4709,138,622,2
4710,122,622,1
4711,3,622,1
4712,6,622,1
4713,11,622,3
4714,12,623,1
4715,4,623,1
4716,24,623,1
4717,28,623,1
4718,34,623,2
4719,53,623,1
4720,44,623,1
4721,49,623,2
4722,148,623,1
4723,123,623,1
4724,121,623,1
4725,132,623,1
4726,125,624,1
4727,132,624,1
4728,128,624,2
4729,32,624,1
4730,38,624,1
4731,116,624,3
4732,91,624,1
4733,100,624,1
4734,6,625,1
4735,2,625,1
4736,27,625,1
4737,29,625,1
4738,11,625,3
4739,40,625,1
4740,33,625,1
4741,39,625,1
4742,52,625,1
4743,135,625,1
4744,134,625,1
4745,125,625,1
4746,143,625,1
4747,67,626,1
4748,69,626,1
4749,72,626,1
4750,85,626,1
4751,111,626,1
4752,119,626,1
4753,113,626,1
4754,92,626,1
4755,102,626,3
4756,83,627,2
4757,61,627,1
4758,79,627,1
4759,82,627,1
4760,40,627,1
4761,33,627,2
4762,55,627,1
4763,31,627,1
4764,1,628,2
4765,13,628,1
4766,56,628,2
4767,46,628,1
4768,53,628,2
